Comment,Designator,Footprint,LCSC Part #
4 7uF,C2,C0603,C19666
4PIN,J1,1X04_1MM_RA,C145956
10k,R1 R2 R3 R4,R0402,
22uF,C1,C0603,
BSS138,Q1 Q2,SOT23-3,C78284
ME6211C33M5G,LDO,SOT23-5,
